Id,SalePrice
1461,11.7333569005
1462,12.0317150492
1463,12.0983381941
1464,12.1626977179
1465,12.2355415049
1466,12.0284768038
1467,12.0453219407
1468,11.9776378953
1469,12.2366648286
1470,11.6342268953
1471,12.2074656216
1472,11.5598135837
1473,11.5136796509
1474,11.8896956187
1475,11.6394258535
1476,12.7082926159
1477,12.4490616172
1478,12.6503240774
1479,12.5721327693
1480,12.9584376528
1481,12.6848963795
1482,12.3036014116
1483,12.1128847025
1484,12.0072840189
1485,12.2102440521
1486,12.1788915687
1487,12.6437812176
1488,12.4160704115
1489,12.1334901647
1490,12.229419622
1491,12.2005344627
1492,11.540284493
1493,12.1525427913
1494,12.6223627861
1495,12.6170006254
1496,12.2548217132
1497,12.0801559727
1498,11.9890266762
1499,11.9677878184
1500,11.872501235
1501,11.9809841652
1502,11.8987809653
1503,12.5253236251
1504,12.4178024587
1505,12.3060366433
1506,12.2234893856
1507,12.3879131289
1508,12.3007209559
1509,12.0826377997
1510,11.9082863651
1511,11.9103509424
1512,12.0208858497
1513,12.0283154851
1514,12.0018263267
1515,12.1714628873
1516,12.0823525913
1517,11.9463409289
1518,11.899569362
1519,12.3150722343
1520,11.7858138466
1521,11.8457945894
1522,12.1213497562
1523,11.5757341096
1524,11.7487818276
1525,11.7235986711
1526,11.7573234937
1527,11.4460101466
1528,11.8380954035
1529,11.840734226
1530,12.0696582344
1531,11.5861640204
1532,11.453827765
1533,11.863022241
1534,11.6988475582
1535,11.9118149206
1536,11.6831105135
1537,11.1862637972
1538,11.956641274
1539,12.1357581499
1540,11.7447054087
1541,11.9287817397
1542,11.8436474881
1543,12.1162983487
1544,11.3035204697
1545,11.7122877585
1546,11.8260281052
1547,11.7607819056
1548,11.8485168274
1549,11.6134390559
1550,11.8055685319
1551,11.7388405629
1552,11.6768306898
1553,11.7191031426
1554,11.5514082308
1555,12.0461635948
1556,11.5529278895
1557,11.7169043887
1558,11.631933947
1559,11.5728758353
1560,11.7892900913
1561,11.8991351745
1562,11.6645267471
1563,11.6636602533
1564,11.982723408
1565,11.9045199917
1566,12.350688976
1567,11.3373923111
1568,12.2835875361
1569,11.7159740605
1570,11.8510901143
1571,11.7349770006
1572,11.8100997791
1573,12.421696981
1574,11.8375861845
1575,12.2953318686
1576,12.3436805478
1577,12.1617744451
1578,11.7873578444
1579,11.8904035505
1580,12.2713570055
1581,11.8249751302
1582,11.720711208
1583,12.6548058363
1584,12.2820781612
1585,11.8372400878
1586,11.0524031195
1587,11.5891604161
1588,11.8618759497
1589,11.5739024371
1590,11.8831208983
1591,11.3891966799
1592,11.664958981
1593,11.7204953805
1594,11.7008787725
1595,11.6707990457
1596,12.2176086312
1597,12.1055898332
1598,12.3241604056
1599,12.1185322438
1600,12.1462136665
1601,11.0220307753
1602,11.7477441168
1603,11.3177158264
1604,12.3898245204
1605,12.5307960809
1606,12.0648994698
1607,12.2393419427
1608,12.3169186579
1609,12.1265470757
1610,11.8855220149
1611,11.9241166251
1612,11.9878951188
1613,11.966678315
1614,11.5911647394
1615,11.3218500197
1616,11.2635186658
1617,11.4219591223
1618,11.6611384919
1619,11.7736863373
1620,12.0844053477
1621,11.9096976839
1622,11.8895746
1623,12.5098442332
1624,12.2667930153
1625,11.8197590829
1626,12.1262612297
1627,12.1714392459
1628,12.6091795473
1629,12.2270563109
1630,12.6805802441
1631,12.3680752165
1632,12.4633874795
1633,12.1445859121
1634,12.1358138218
1635,12.0790472478
1636,11.9256526193
1637,12.0933802918
1638,12.2635518044
1639,12.2005828045
1640,12.4946080577
1641,12.2229704578
1642,12.3250147417
1643,12.3317913118
1644,12.4154913617
1645,12.0748305183
1646,12.0021922035
1647,12.1490609324
1648,11.76485608
1649,11.7741573979
1650,11.6068205713
1651,11.618121133
1652,11.573071066
1653,11.5585035873
1654,11.9000460513
1655,11.9031300844
1656,11.8935391262
1657,11.9086145403
1658,11.8913201252
1659,11.7406436071
1660,11.8813220029
1661,12.9109235003
1662,12.8582606453
1663,12.8048160109
1664,13.0615059369
1665,12.5993517328
1666,12.6638629059
1667,12.7883762093
1668,12.7115802114
1669,12.6298562067
1670,12.7546852772
1671,12.4488433722
1672,12.9183836966
1673,12.5472334938
1674,12.4292368386
1675,12.1331168912
1676,12.0926414321
1677,12.2923176911
1678,13.0412844213
1679,12.7357913519
1680,12.6503266869
1681,12.3881306983
1682,12.6160951829
1683,12.0661035577
1684,12.1213373278
1685,12.0013646307
1686,12.0323017551
1687,12.0760844925
1688,12.1516011531
1689,12.1661080138
1690,12.2236228414
1691,12.152175588
1692,12.5471987387
1693,12.1708615712
1694,12.1083863427
1695,12.0607007786
1696,12.5541111432
1697,12.0628617263
1698,12.7361145882
1699,12.6205016525
1700,12.3860548283
1701,12.5540140706
1702,12.4856213599
1703,12.4447465755
1704,12.5830700645
1705,12.3986565135
1706,12.8905808974
1707,12.185414919
1708,12.1895701548
1709,12.5551663016
1710,12.3520599875
1711,12.511070692
1712,12.4172837745
1713,12.4560022274
1714,12.3362782403
1715,12.2628579673
1716,12.1251179933
1717,12.1224443084
1718,11.8370941035
1719,12.2254695862
1720,12.5015295741
1721,12.1070417721
1722,11.7698913044
1723,11.9926854531
1724,12.2377976533
1725,12.3920227039
1726,12.0971868224
1727,11.9814009015
1728,12.166170125
1729,12.0382887426
1730,11.9778666633
1731,11.7407104633
1732,11.723974822
1733,11.6759937344
1734,11.7520022238
1735,11.674833763
1736,11.6342799446
1737,12.6509818009
1738,12.3175344482
1739,12.3815081933
1740,12.0888904201
1741,12.0612583018
1742,11.9830473735
1743,12.0985263844
1744,12.4906263694
1745,12.3637033165
1746,12.4240978389
1747,12.3877635388
1748,12.2041100288
1749,11.9528278625
1750,11.967898332
1751,12.4221222307
1752,11.6502165438
1753,11.9175519297
1754,12.3316437883
1755,12.1291097991
1756,11.5900454266
1757,11.6356770553
1758,11.8806257409
1759,12.085987654
1760,11.9198237223
1761,11.9448319781
1762,12.0460654955
1763,12.1298905317
1764,11.6764081373
1765,12.1936340646
1766,12.1105119689
1767,12.1989907618
1768,11.7863425067
1769,12.1678673781
1770,11.8339545044
1771,11.8006034587
1772,11.8553691567
1773,11.6917381394
1774,11.9834005339
1775,11.8365438291
1776,11.8309245133
1777,11.565476757
1778,11.7059267025
1779,11.6371824611
1780,12.1167413375
1781,11.7881050329
1782,11.2326638992
1783,11.7194308752
1784,11.3094002039
1785,11.5789475804
1786,11.8211889227
1787,11.9265392882
1788,10.8669198499
1789,11.5113396739
1790,11.0820587334
1791,12.256751747
1792,12.0152525663
1793,11.9589112856
1794,11.8488179413
1795,11.8943834103
1796,11.7725394992
1797,11.8965244025
1798,11.6134213085
1799,11.524211963
1800,11.7789168045
1801,11.6277705752
1802,11.9797415753
1803,11.9881703726
1804,11.8045331082
1805,11.855367617
1806,11.6685918773
1807,12.0048308704
1808,11.6600331509
1809,11.5441067829
1810,11.8184993077
1811,11.5310066747
1812,11.5536250502
1813,11.7225957626
1814,11.3489806427
1815,10.8706840943
1816,11.3998676104
1817,11.5864722966
1818,11.8385034544
1819,11.5583497121
1820,11.1076204018
1821,11.7131252731
1822,11.8334704473
1823,11.0642840395
1824,11.7678802267
1825,11.6517469612
1826,11.5922043762
1827,11.4824980722
1828,11.7800548109
1829,11.8589639662
1830,11.8776810903
1831,11.995570885
1832,11.6313617867
1833,11.975451843
1834,11.659881676
1835,11.8955825952
1836,11.8026630342
1837,11.3477801158
1838,11.8122992419
1839,11.2110921725
1840,11.859613106
1841,11.8693385947
1842,11.5477037025
1843,11.8258373001
1844,11.9253696117
1845,11.8830864979
1846,12.0103626878
1847,12.0233635935
1848,10.9103557268
1849,11.6774274878
1850,11.7482837604
1851,11.9574484427
1852,11.7093249796
1853,11.726847425
1854,12.1184084921
1855,12.1355871564
1856,12.3391914302
1857,11.7900520218
1858,11.9328778809
1859,11.8059711775
1860,11.9267794866
1861,11.7988284344
1862,12.6361860292
1863,12.5920313924
1864,12.5925434149
1865,12.7173085294
1866,12.7047955404
1867,12.3869026822
1868,12.5733343063
1869,12.2347559822
1870,12.4271337999
1871,12.46426134
1872,12.0100971138
1873,12.3641257356
1874,11.8347269917
1875,12.3510823149
1876,12.1872275088
1877,12.3275240836
1878,12.2827351133
1879,11.7954661666
1880,11.7551853887
1881,12.4781530224
1882,12.4508615084
1883,12.1822196378
1884,12.2563373229
1885,12.4893890547
1886,12.5699420827
1887,12.2755515534
1888,12.5531852093
1889,11.984517445
1890,11.7170176889
1891,11.9339654633
1892,11.5049351529
1893,11.8853201424
1894,11.8364739097
1895,11.9629924178
1896,11.7405116868
1897,11.6980561269
1898,11.6307628572
1899,11.7571952503
1900,11.7162997377
1901,11.9178291897
1902,11.9066103926
1903,12.2729993676
1904,11.750640135
1905,12.1140850707
1906,11.9037961847
1907,12.2725695579
1908,11.5788432296
1909,11.7404302814
1910,11.6467947321
1911,12.2630870618
1912,12.5332175478
1913,11.7948026611
1914,11.150816843
1915,12.3969894455
1916,11.0692892894
1917,12.5398331207
1918,11.859632511
1919,12.0681069074
1920,12.0888785816
1921,12.8158607389
1922,12.7166813709
1923,12.2720231192
1924,12.3289979619
1925,12.270699814
1926,12.8009220153
1927,11.7934931859
1928,12.0136840623
1929,11.6345227632
1930,11.9178490141
1931,11.8017689275
1932,11.899557353
1933,11.9990785935
1934,12.1476836553
1935,12.053738322
1936,12.1636037006
1937,12.1776964302
1938,12.0720666066
1939,12.4253429206
1940,12.14418479
1941,12.0754116317
1942,12.1879031998
1943,12.2681806082
1944,12.6205589191
1945,12.7679937663
1946,12.0926449965
1947,12.6071533712
1948,12.1554253707
1949,12.3789977085
1950,12.2046337858
1951,12.4998174398
1952,12.3966522137
1953,12.0706340138
1954,12.2477096924
1955,11.8570092934
1956,12.6579849473
1957,12.020621956
1958,12.6621317551
1959,11.9111202805
1960,11.6087903218
1961,11.6965043069
1962,11.5828511753
1963,11.6009438901
1964,11.6024361372
1965,11.8828652237
1966,11.9173722014
1967,12.5724137199
1968,12.789179229
1969,12.7888457388
1970,12.9105877756
1971,13.0553439115
1972,12.8121814865
1973,12.4991935978
1974,12.6358081188
1975,13.006085916
1976,12.5313096472
1977,12.7621908873
1978,12.6796653424
1979,12.7214920613
1980,12.2478874957
1981,12.7037349039
1982,12.3423987125
1983,12.2837828672
1984,12.0049096116
1985,12.2627829434
1986,12.3058253253
1987,12.0190341322
1988,12.0168618877
1989,12.1597794905
1990,12.2245130471
1991,12.2543468921
1992,12.322479411
1993,12.0622189567
1994,12.4508615501
1995,12.1500097387
1996,12.4193191024
1997,12.6288697248
1998,12.6681234456
1999,12.412925491
2000,12.5474325452
2001,12.4431857112
2002,12.4449238099
2003,12.4639794387
2004,12.5317199952
2005,12.4270954705
2006,12.3360383681
2007,12.4423980422
2008,12.2022332652
2009,12.157018317
2010,12.2065877176
2011,11.981209575
2012,12.0905120384
2013,12.1079113588
2014,12.1437481841
2015,12.3009160484
2016,12.1626688814
2017,12.2495107807
2018,11.6953710915
2019,11.6598530201
2020,11.6911890157
2021,11.6197835053
2022,12.1919763566
2023,11.9950238189
2024,12.3700738946
2025,12.7885597472
2026,12.06211485
2027,11.8867265946
2028,11.980992532
2029,11.9605646872
2030,12.5038831097
2031,12.3940408852
2032,12.4325467771
2033,12.4609251532
2034,12.017847837
2035,12.3274637509
2036,12.2391088303
2037,12.2487005295
2038,12.7016526506
2039,12.3247330693
2040,12.8835791831
2041,12.4803309768
2042,12.1928611191
2043,12.118967974
2044,12.1970298284
2045,12.3213211421
2046,11.9352147194
2047,11.9020287145
2048,11.7354274116
2049,11.9868334167
2050,12.2361266869
2051,11.5102307568
2052,11.7367984592
2053,11.8036574097
2054,11.3206670243
2055,11.9830225946
2056,11.7910219514
2057,11.7073534995
2058,12.2236907443
2059,11.7986642474
2060,11.9373784572
2061,12.1518916887
2062,11.7935312794
