Id,SalePrice
1461,119754.370309
1462,158477.19556
1463,184484.363212
1464,201463.020367
1465,191332.291858
1466,168857.99946
1467,167593.007543
1468,163911.266091
1469,205456.84772
1470,111854.304779
1471,185787.728309
1472,101796.237663
1473,97048.614035
1474,144096.81394
1475,110687.594027
1476,373260.824678
1477,250831.75996
1478,290652.693399
1479,297172.783777
1480,486522.999795
1481,334382.053342
1482,212255.86052
1483,183028.427827
1484,161035.036517
1485,201662.239961
1486,196513.615065
1487,331073.558365
1488,247516.507346
1489,188967.135211
1490,240440.897595
1491,194514.044374
1492,89955.5848927
1493,174389.939773
1494,303141.029612
1495,294710.866378
1496,229990.373318
1497,178057.184702
1498,172043.273394
1499,169492.567628
1500,158352.275509
1501,181469.80186
1502,146920.190198
1503,293614.490475
1504,240165.696186
1505,220934.612152
1506,197490.562276
1507,243515.812473
1508,202400.762101
1509,168424.940997
1510,144526.352382
1511,157499.249029
1512,160910.95745
1513,153463.1234
1514,156162.373721
1515,198642.218395
1516,156352.870126
1517,173219.561291
1518,128944.549788
1519,210790.970497
1520,127282.036486
1521,134379.493119
1522,182622.670925
1523,112405.189413
1524,130236.324993
1525,121379.814288
1526,111779.071304
1527,103834.568209
1528,134342.415495
1529,161341.36785
1530,184810.149079
1531,109920.518589
1532,95179.1220169
1533,153865.072063
1534,134728.654025
1535,147530.744344
1536,108494.420876
1537,56830.2310601
1538,143220.649074
1539,190989.658109
1540,95295.775692
1541,146737.315743
1542,151329.925138
1543,189399.083766
1544,85470.9410159
1545,115259.107174
1546,141758.665377
1547,133941.428194
1548,142696.649254
1549,125021.294413
1550,134304.342316
1551,99507.0650303
1552,136015.6382
1553,148286.034685
1554,114898.005118
1555,172237.069874
1556,88563.6686976
1557,112096.580775
1558,103186.702243
1559,67483.4520537
1560,126450.680701
1561,123570.444395
1562,132062.650891
1563,122645.373703
1564,160811.112989
1565,152401.866826
1566,243466.037503
1567,73392.4220243
1568,243350.637058
1569,138202.427361
1570,139199.052413
1571,128963.222884
1572,144370.181553
1573,244007.85078
1574,120291.613613
1575,233925.166886
1576,252102.118037
1577,180712.674215
1578,139266.43541
1579,148951.903281
1580,197098.359849
1581,158085.337726
1582,122083.342288
1583,294904.457325
1584,212633.60475
1585,135459.509431
1586,67492.7746085
1587,112183.221046
1588,160199.052959
1589,100213.461486
1590,130260.898022
1591,96399.9585025
1592,113421.647082
1593,119514.654783
1594,133208.815807
1595,106164.077579
1596,220577.647703
1597,199453.834006
1598,241442.944458
1599,169313.822437
1600,163621.422339
1601,61325.3067926
1602,112654.251812
1603,75380.0549682
1604,267244.189305
1605,247373.756778
1606,155929.40536
1607,174375.454985
1608,220714.374924
1609,180720.229169
1610,153881.420224
1611,144302.09048
1612,171334.269319
1613,166298.496135
1614,135023.545863
1615,93815.7594803
1616,80102.8726114
1617,95208.3023717
1618,129012.265326
1619,133835.722081
1620,144683.187881
1621,138702.508982
1622,139520.126968
1623,264406.361304
1624,206549.465942
1625,119126.69433
1626,169097.139307
1627,197143.861587
1628,285450.729695
1629,191190.637811
1630,325350.940962
