Id,SalePrice
1461,125400.0
1462,163840.0
1463,144000.0
1464,171200.0
1465,178600.0
1466,170650.0
1467,152370.0
1468,123825.0
1469,175190.0
1470,126110.0
1471,201015.0
1472,92000.0
1473,89750.0
1474,150570.0
1475,132830.0
1476,365642.6
1477,228875.6
1478,271479.4
1479,286268.0
1480,505529.9
1481,356270.0
1482,204260.0
1483,185897.3
1484,168349.5
1485,182901.5
1486,195590.0
1487,321300.0
1488,242400.0
1489,189830.0
1490,181360.0
1491,184900.0
1492,116350.0
1493,164190.0
1494,301890.0
1495,334222.4
1496,225315.6
1497,167875.0
1498,151000.0
1499,154250.0
1500,156806.666667
1501,172390.0
1502,150564.0
1503,326553.2
1504,232510.0
1505,209200.0
1506,182640.0
1507,238743.0
1508,185850.0
1509,171100.0
1510,152000.0
1511,142190.0
1512,181250.0
1513,177500.0
1514,136890.0
1515,203301.9
1516,167310.0
1517,159950.0
1518,136735.8
1519,219800.0
1520,142990.0
1521,145105.0
1522,165390.0
1523,122400.0
1524,144636.0
1525,126000.0
1526,150000.0
1527,121405.0
1528,121960.0
1529,144360.0
1530,158875.0
1531,136763.0
1532,105890.0
1533,160620.0
1534,100490.0
1535,149320.0
1536,133920.0
1537,79248.6
1538,212290.0
1539,268350.0
1540,138740.0
1541,136090.0
1542,147650.0
1543,188330.0
1544,90300.0
1545,113810.0
1546,133500.0
1547,127425.0
1548,138040.0
1549,89600.0
1550,149550.0
1551,145200.0
1552,154590.0
1553,165100.0
1554,146900.0
1555,157500.0
1556,104800.0
1557,151735.0
1558,95840.0
1559,119988.7
1560,142000.0
1561,167400.0
1562,135700.0
1563,137900.0
1564,138925.0
1565,143130.0
1566,200200.0
1567,101830.0
1568,225750.0
1569,149700.0
1570,146460.0
1571,127395.0
1572,130300.0
1573,226390.0
1574,144900.0
1575,193970.0
1576,197528.0
1577,178400.0
1578,156240.0
1579,116120.0
1580,163850.0
1581,149844.0
1582,118390.0
1583,304140.0
1584,241500.0
1585,158060.0
1586,62732.2
1587,127050.0
1588,144890.0
1589,106900.0
1590,140125.0
1591,100735.0
1592,131375.0
1593,138600.0
1594,151064.0
1595,136270.0
1596,247266.0
1597,142720.0
1598,198707.8
1599,183870.0
1600,171900.0
1601,65287.5
1602,103530.0
1603,91549.3
1604,275000.0
1605,239580.0
1606,167940.0
1607,166640.0
1608,189006.8
1609,178000.0
1610,144793.4
1611,159400.0
1612,146570.0
1613,125790.0
1614,113360.0
1615,75690.0
1616,76790.0
1617,83650.0
1618,94506.6
1619,133840.0
1620,133540.0
1621,116750.0
1622,139590.0
1623,320370.6
1624,218550.0
1625,114740.0
1626,160440.0
1627,175740.0
1628,263180.0
1629,175700.0
1630,339000.0
1631,249742.2
1632,315000.0
1633,171966.4
1634,203515.0
1635,170990.0
1636,169070.0
1637,172290.0
1638,191340.0
1639,153130.0
1640,257850.0
1641,175190.0
1642,252497.0
1643,228950.0
1644,212850.0
1645,170700.0
1646,141250.0
1647,151440.0
1648,143295.0
1649,141500.0
1650,114435.0
1651,120590.0
1652,100000.0
1653,100000.0
1654,161800.0
1655,144305.0
1656,157795.0
1657,162675.0
1658,164539.0
1659,135440.0
1660,141540.0
1661,441003.1
1662,345814.3
1663,391664.7
1664,463578.0
1665,294405.7
1666,283463.0
1667,394997.0
1668,356599.0
1669,300200.0
1670,383179.9
1671,235463.7
1672,396682.5
1673,284711.3
1674,242400.0
1675,191560.0
1676,195650.0
1677,204709.4
1678,430965.4
1679,339236.5
1680,366400.1
1681,262040.0
1682,290615.4
1683,178485.3
1684,155835.0
1685,177943.2
1686,163628.5
1687,178535.2
1688,186790.0
1689,196210.0
1690,191404.0
1691,181806.5
1692,224980.0
1693,172506.6
1694,172540.0
1695,180000.0
1696,265068.6
1697,180000.0
1698,318792.2
1699,349850.0
1700,230379.0
1701,272100.0
1702,249620.0
1703,243675.0
1704,301680.0
1705,211570.0
1706,477355.2
1707,187575.0
1708,201248.0
1709,255110.0
1710,214330.0
1711,230970.0
1712,290200.0
1713,256573.6
1714,227800.0
1715,203800.0
1716,178000.0
1717,187240.0
1718,134740.0
1719,218953.4
1720,243560.0
1721,175974.1
1722,121345.0
1723,154912.5
1724,188775.0
1725,235500.0
1726,186600.0
1727,180810.0
1728,184338.0
1729,151421.4
1730,138620.0
1731,133045.0
1732,136490.0
1733,92593.2
1734,123690.0
1735,133650.0
1736,120650.0
1737,352330.0
1738,246487.5
1739,242975.0
1740,177380.0
1741,176980.0
1742,169840.0
1743,183900.0
1744,342661.7
1745,243230.0
1746,311500.0
1747,207190.0
1748,210000.0
1749,144435.0
1750,161000.0
1751,227528.0
1752,131200.0
1753,153835.8
1754,197000.0
1755,160050.0
1756,113875.0
1757,62383.0
1758,136930.0
1759,160395.0
1760,161100.0
1761,159750.0
1762,147804.0
1763,195125.0
1764,133430.0
1765,195720.0
1766,157740.0
1767,202750.0
1768,149435.0
1769,148650.0
1770,147375.0
1771,152460.0
1772,171190.0
1773,136140.0
1774,137580.0
1775,144700.0
1776,148190.0
1777,126650.0
1778,154350.0
1779,136635.0
1780,186964.3
1781,139220.0
1782,82397.5
1783,142350.0
1784,81730.0
1785,137423.0
1786,155350.0
1787,191872.9
1788,55960.0
1789,106900.0
1790,86011.1
1791,165710.0
1792,163865.0
1793,150440.0
1794,143920.0
1795,144560.0
1796,152000.0
1797,106940.0
1798,131860.0
1799,135000.0
1800,136750.0
1801,138576.8
1802,155650.0
1803,173450.0
1804,139175.0
1805,151250.0
1806,109645.0
1807,163908.7
1808,107340.0
1809,143769.0
1810,146500.0
1811,131050.0
1812,121938.4
1813,133743.4
1814,115940.0
1815,52974.4
1816,98476.6
1817,139684.0
1818,146240.0
1819,110750.0
1820,80600.0
1821,134680.0
1822,154460.0
1823,70731.1
1824,136120.0
1825,147880.0
1826,117793.4
1827,119236.0
1828,102578.7
1829,122967.5
1830,151495.0
1831,182900.0
1832,119540.0
1833,149685.0
1834,153900.0
1835,172500.0
1836,143675.0
1837,105270.0
1838,154980.0
1839,75310.0
1840,134695.0
1841,154734.8
1842,122595.0
1843,134090.0
1844,140350.0
1845,154540.0
1846,150920.0
1847,147980.0
1848,61680.0
1849,130250.0
1850,144652.5
1851,170130.0
1852,141350.0
1853,142510.0
1854,169030.0
1855,187184.1
1856,209560.0
1857,190870.0
1858,135745.8
1859,121472.2
1860,149009.8
1861,121472.2
1862,238699.0
1863,207639.0
1864,207639.0
1865,334061.7
1866,346313.4
1867,244600.0
1868,307300.0
1869,204122.9
1870,224135.6
1871,229300.0
1872,173658.2
1873,212037.5
1874,139200.0
1875,186150.0
1876,199075.0
1877,194180.0
1878,198580.0
1879,131300.0
1880,119850.0
1881,228350.0
1882,252273.0
1883,192250.0
1884,222850.0
1885,249668.8
1886,286000.0
1887,199478.0
1888,266150.0
1889,167874.9
1890,132675.0
1891,144000.0
1892,116290.0
1893,142700.0
1894,142020.0
1895,140870.0
1896,131183.4
1897,122900.0
1898,93200.0
1899,179823.2
1900,123670.0
1901,158400.0
1902,154580.0
1903,179250.0
1904,148350.0
1905,182050.0
1906,156940.0
1907,199350.0
1908,93700.0
1909,120643.333333
1910,124600.0
1911,170450.0
1912,262400.0
1913,147330.0
1914,66281.1
1915,421905.0
1916,71302.2
1917,265000.0
1918,152175.0
1919,159700.0
1920,193100.0
1921,391729.7
1922,342837.8
1923,181420.0
1924,216050.0
1925,230800.0
1926,378433.8
1927,142160.0
1928,137020.0
1929,128370.0
1930,140500.0
1931,125900.0
1932,122950.0
1933,169292.0
1934,176660.0
1935,146040.0
1936,179240.0
1937,179990.0
1938,195988.0
1939,306530.2
1940,178600.0
1941,179540.0
1942,218215.0
1943,180500.0
1944,289556.5
1945,386185.3
1946,161520.0
1947,343195.8
1948,188550.0
1949,300700.0
1950,192040.0
1951,270617.6
1952,250780.0
1953,173700.0
1954,185300.0
1955,139450.0
1956,275243.7
1957,165800.0
1958,299290.0
1959,139750.0
1960,104490.0
1961,131040.0
1962,97000.0
1963,101400.0
1964,112000.0
1965,147225.0
1966,142230.0
1967,268342.2
1968,336162.4
1969,401694.5
1970,384900.0
1971,415313.8
1972,337231.1
1973,270670.6
1974,326687.0
1975,477750.0
1976,269192.2
1977,341192.2
1978,326400.0
1979,368290.8
1980,217695.4
1981,359150.8
1982,244500.0
1983,202090.0
1984,174250.0
1985,228721.8
1986,232536.8
1987,167875.0
1988,175040.0
1989,184850.0
1990,214871.0
1991,197710.0
1992,218529.0
1993,180052.0
1994,230779.0
1995,161720.0
1996,256570.0
1997,297866.8
1998,340190.0
1999,291591.0
2000,285642.6
2001,285197.0
2002,242500.0
2003,227923.0
2004,230170.0
2005,234680.0
2006,217338.0
2007,246710.0
2008,195910.0
2009,203575.0
2010,184900.0
2011,161780.0
2012,175400.0
2013,172289.0
2014,195149.0
2015,196990.0
2016,199369.0
2017,212335.0
2018,135815.0
2019,125450.0
2020,130850.0
2021,94596.6
2022,176100.0
2023,136980.0
2024,254900.0
2025,411952.0
2026,168979.0
2027,151736.666667
2028,146000.0
2029,153490.0
2030,311770.0
2031,263215.0
2032,320380.0
2033,313230.0
2034,152370.0
2035,197168.4
2036,172500.0
2037,172500.0
2038,412065.4
2039,227882.2
2040,375062.2
2041,354161.7
2042,201490.0
2043,171480.0
2044,181070.0
2045,182550.0
2046,138400.0
2047,138140.0
2048,134100.0
2049,137640.0
2050,182370.0
2051,123200.0
2052,138490.0
2053,152902.5
2054,67530.0
2055,173803.0
2056,152837.5
2057,119620.0
2058,218400.0
2059,134550.0
2060,184890.0
2061,171940.0
2062,146560.0
2063,143370.0
2064,149440.0
2065,125000.0
2066,184360.0
2067,155730.0
2068,133381.5
2069,105395.0
2070,92540.0
2071,76450.0
2072,141245.0
2073,140385.0
2074,160800.0
2075,150910.0
2076,90146.6
2077,152000.0
2078,147650.0
2079,129500.0
2080,137025.0
2081,118440.0
2082,135190.0
2083,139250.0
2084,127350.0
2085,129920.0
2086,139100.0
2087,130150.0
2088,114540.0
2089,91400.0
2090,151358.0
2091,127815.5
2092,134930.0
2093,159828.7
2094,159797.9
2095,145015.0
2096,106930.0
2097,88045.0
2098,142983.4
2099,63827.5
2100,133810.0
2101,122648.7
2102,166790.0
2103,92130.0
2104,131370.0
2105,131304.0
2106,87507.5
2107,208798.0
2108,147475.0
2109,132450.0
2110,151550.0
2111,175630.0
2112,144320.0
2113,126086.8
2114,108735.0
2115,163960.0
2116,106770.0
2117,143990.0
2118,131800.0
2119,98935.0
2120,93890.0
2121,104007.9
2122,70781.1
2123,110540.0
2124,180650.0
2125,139640.0
2126,159185.0
2127,149930.0
2128,167045.0
2129,125160.0
2130,159600.0
2131,169475.0
2132,103400.0
2133,122500.0
2134,122070.0
2135,103330.0
2136,87565.0
2137,144650.0
2138,145300.0
2139,157970.0
2140,138900.0
2141,152150.0
2142,135098.0
2143,143250.0
2144,151630.0
2145,134807.5
2146,169680.0
2147,189800.0
2148,126550.0
2149,133600.0
2150,215350.0
2151,139050.0
2152,172400.0
2153,181250.0
2154,113800.0
2155,143183.2
2156,217347.9
2157,217055.0
2158,280000.0
2159,249518.6
2160,167948.5
2161,233780.0
2162,357392.6
2163,359030.4
2164,274153.2
2165,186790.0
2166,139200.0
2167,177550.0
2168,212625.0
2169,187156.5
2170,217400.0
2171,138440.0
2172,133208.0
2173,172500.0
2174,243768.6
2175,323370.4
2176,333197.3
2177,270850.0
2178,221260.0
2179,144433.333333
2180,195200.0
2181,190020.0
2182,205780.0
2183,216198.8
2184,137498.0
2185,119900.0
2186,139000.0
2187,142350.0
2188,147100.0
2189,306700.0
2190,92030.0
2191,100550.0
2192,114120.0
2193,85790.0
2194,94900.0
2195,110166.6
2196,118697.1
2197,105001.3
2198,163940.0
2199,169980.0
2200,128030.0
2201,123650.0
2202,195810.0
2203,161490.0
2204,139940.0
2205,138550.0
2206,140360.0
2207,206500.0
2208,259410.0
2209,152194.0
2210,99700.0
2211,154800.0
2212,102540.0
2213,110140.0
2214,164568.0
2215,117470.0
2216,130100.0
2217,72988.6
2218,102700.0
2219,84560.0
2220,65889.3
2221,421905.0
2222,272621.2
2223,268572.6
2224,184490.0
2225,137840.0
2226,171290.0
2227,246578.0
2228,276418.8
2229,235810.2
2230,151230.2
2231,185374.1
2232,161250.0
2233,174004.1
2234,309203.2
2235,192710.0
2236,308542.6
2237,328550.0
2238,174850.0
2239,118250.0
2240,175890.0
2241,126645.0
2242,127770.0
2243,148380.2
2244,89650.0
2245,90440.0
2246,164300.0
2247,78590.0
2248,124220.0
2249,115400.0
2250,115180.0
2251,156984.0
2252,171440.0
2253,144858.2
2254,172750.0
2255,186950.0
2256,178488.0
2257,190210.0
2258,162900.0
2259,167740.0
2260,160080.0
2261,185970.0
2262,202995.6
2263,359897.0
2264,487781.5
2265,162050.0
2266,303550.0
2267,348590.0
2268,399578.0
2269,163900.0
2270,162547.0
2271,205507.8
2272,206578.0
2273,173900.0
2274,157050.0
2275,165250.0
2276,179590.0
2277,159580.0
2278,153800.0
2279,127750.0
2280,116970.0
2281,176160.0
2282,179813.2
2283,86500.0
2284,110850.0
2285,142230.0
2286,124600.0
2287,384129.4
2288,241240.0
2289,353370.0
2290,422571.3
2291,305308.6
2292,410000.0
2293,465167.6
2294,330462.2
2295,449716.5
2296,297800.0
2297,306411.7
2298,322727.9
2299,299557.9
2300,300571.3
2301,263460.0
2302,220515.0
2303,283606.3
2304,232430.0
2305,193700.0
2306,193700.0
2307,195600.0
2308,209500.0
2309,336905.8
2310,196350.0
2311,207410.7
2312,186870.0
2313,176500.0
2314,177883.5
2315,176833.2
2316,204575.0
2317,174660.0
2318,175633.2
2319,181662.0
2320,177800.0
2321,260606.1
2322,166056.0
2323,181580.0
2324,176612.0
2325,206280.0
2326,173519.1
2327,223550.0
2328,223550.0
2329,183700.0
2330,174380.0
2331,330852.4
2332,395785.2
2333,324900.0
2334,255175.0
2335,250200.0
2336,299000.0
2337,225283.4
2338,271553.2
2339,229370.0
2340,389075.3
2341,207070.0
2342,286172.2
2343,216817.0
2344,236600.0
2345,215950.0
2346,205529.0
2347,180406.9
2348,225360.0
2349,172878.0
2350,261450.0
2351,298127.1
2352,239955.0
2353,225350.0
2354,128200.0
2355,175940.0
2356,154530.0
2357,213292.1
2358,194068.0
2359,121538.3
2360,128650.0
2361,131650.0
2362,274100.0
2363,134940.0
2364,159470.0
2365,246235.0
2366,190570.0
2367,232606.1
2368,206052.8
2369,206550.0
2370,154140.0
2371,173900.0
2372,201265.0
2373,240340.0
2374,293500.0
2375,234780.0
2376,285643.6
2377,347200.0
2378,142140.0
2379,213015.0
2380,146750.0
2381,165850.0
2382,203570.0
2383,220450.0
2384,250058.0
2385,144990.0
2386,156880.0
2387,152012.5
2388,113375.0
2389,116405.0
2390,172740.0
2391,126090.0
2392,119350.0
2393,155700.0
2394,133005.0
2395,182340.0
2396,163295.0
2397,213300.0
2398,120760.0
2399,76350.0
2400,66330.0
2401,92600.0
